x_px,y_px
107.971077,27.000000
107.970669,28.000000
107.969484,29.000000
107.967582,30.000000
107.965024,31.000000
107.961870,32.000000
107.958178,33.000000
107.954010,34.000000
107.949425,35.000000
107.944483,36.000000
107.939245,37.000000
107.933769,38.000000
107.928117,39.000000
107.922347,40.000000
107.916520,41.000000
107.910697,42.000000
107.904936,43.000000
107.899298,44.000000
107.893842,45.000000
107.888630,46.000000
107.883720,47.000000
107.879173,48.000000
107.875049,49.000000
107.871407,50.000000
107.868307,51.000000
107.865810,52.000000
107.863976,53.000000
107.862864,54.000000
107.862534,55.000000
107.863047,56.000000
107.864462,57.000000
107.866839,58.000000
107.870238,59.000000
107.874720,60.000000
107.880344,61.000000
107.887169,62.000000
107.895257,63.000000
107.904667,64.000000
107.915459,65.000000
107.927692,66.000000
107.941428,67.000000
107.956725,68.000000
107.973644,69.000000
107.992245,70.000000
108.012588,71.000000
108.034732,72.000000
108.058738,73.000000
108.084666,74.000000
108.112575,75.000000
108.142525,76.000000
108.174577,77.000000
108.208790,78.000000
108.245225,79.000000
108.283941,80.000000
108.324998,81.000000
108.368457,82.000000
108.414377,83.000000
108.462818,84.000000
108.513840,85.000000
108.567503,86.000000
108.623867,87.000000
108.682992,88.000000
108.744939,89.000000
108.809766,90.000000
108.877534,91.000000
108.948302,92.000000
109.022132,93.000000
109.099082,94.000000
109.179213,95.000000
109.262585,96.000000
109.349257,97.000000
109.439290,98.000000
109.532743,99.000000
109.629677,100.000000
109.730152,101.000000
109.834226,102.000000
109.941962,103.000000
110.053417,104.000000
110.168653,105.000000
110.287729,106.000000
110.410705,107.000000
110.537641,108.000000
110.668598,109.000000
110.803634,110.000000
110.942811,111.000000
111.086188,112.000000
111.233824,113.000000
111.385781,114.000000
111.542117,115.000000
111.702893,116.000000
111.868169,117.000000
112.038005,118.000000
112.212460,119.000000
112.391596,120.000000
112.575470,121.000000
112.764145,122.000000
112.957678,123.000000
113.156132,124.000000
113.380325,125.000000
113.606174,126.000000
113.833511,127.000000
114.062122,128.000000
114.291813,129.000000
114.522404,130.000000
114.753708,131.000000
114.985550,132.000000
115.217743,133.000000
115.450096,134.000000
115.682446,135.000000
115.914635,136.000000
116.146496,137.000000
116.377853,138.000000
116.608551,139.000000
116.838425,140.000000
117.067329,141.000000
117.295116,142.000000
117.521633,143.000000
117.746746,144.000000
117.970299,145.000000
118.192150,146.000000
118.412174,147.000000
118.630234,148.000000
118.846199,149.000000
119.059956,150.000000
119.271366,151.000000
119.480312,152.000000
119.686684,153.000000
119.890366,154.000000
120.091263,155.000000
120.289276,156.000000
120.484299,157.000000
120.676254,158.000000
120.865044,159.000000
121.050617,160.000000
121.232914,161.000000
121.411854,162.000000
121.587387,163.000000
121.759476,164.000000
121.928093,165.000000
122.093212,166.000000
122.254822,167.000000
122.412930,168.000000
122.567528,169.000000
122.718636,170.000000
122.866268,171.000000
123.010475,172.000000
123.151314,173.000000
123.288818,174.000000
123.423058,175.000000
123.554115,176.000000
123.682053,177.000000
123.806961,178.000000
123.928940,179.000000
124.048096,180.000000
124.164536,181.000000
124.278366,182.000000
124.389709,183.000000
124.498680,184.000000
124.605423,185.000000
124.710030,186.000000
124.812614,187.000000
124.913353,188.000000
125.012344,189.000000
125.109726,190.000000
125.205612,191.000000
125.300148,192.000000
125.393425,193.000000
125.485565,194.000000
125.576706,195.000000
125.666931,196.000000
125.756363,197.000000
125.845116,198.000000
125.933281,199.000000
126.020935,200.000000
126.108192,201.000000
126.195114,202.000000
126.281799,203.000000
126.368301,204.000000
126.454697,205.000000
126.541061,206.000000
126.627434,207.000000
126.713882,208.000000
126.800453,209.000000
126.887222,210.000000
126.974220,211.000000
127.061493,212.000000
127.149071,213.000000
127.236992,214.000000
127.325272,215.000000
127.413971,216.000000
127.503120,217.000000
127.592743,218.000000
127.682854,219.000000
127.773453,220.000000
127.864594,221.000000
127.956284,222.000000
128.048561,223.000000
128.141418,224.000000
128.234879,225.000000
128.328949,226.000000
128.423668,227.000000
128.519020,228.000000
128.615028,229.000000
128.711716,230.000000
128.809052,231.000000
128.907074,232.000000
129.005760,233.000000
129.105118,234.000000
129.205162,235.000000
129.305878,236.000000
129.407265,237.000000
129.509331,238.000000
129.612053,239.000000
129.715408,240.000000
129.819435,241.000000
129.924065,242.000000
130.029320,243.000000
130.135139,244.000000
130.241516,245.000000
130.348442,246.000000
130.455894,247.000000
130.563812,248.000000
130.672188,249.000000
130.780968,250.000000
130.890129,251.000000
130.999641,252.000000
131.109444,253.000000
131.219505,254.000000
131.329773,255.000000
131.440193,256.000000
131.550720,257.000000
131.661301,258.000000
131.771873,259.000000
131.882408,260.000000
131.992813,261.000000
132.103035,262.000000
132.212997,263.000000
132.322655,264.000000
132.431946,265.000000
132.540756,266.000000
132.649063,267.000000
132.756744,268.000000
132.863777,269.000000
132.970070,270.000000
